,Variable,mean.RMSE,orig.RMSE,K.or.D
1703,x2155,0.15992,0.15897,DROP
1702,x2156,0.159363,0.15897,DROP
1701,x2157,0.160016,0.15897,DROP
1700,x2158,0.160302,0.15897,DROP
1699,x2159,0.159598,0.15897,DROP
1698,x216,0.160254,0.15897,DROP
1697,x2160,0.15922,0.15897,DROP
1696,x2161,0.160188,0.15897,DROP
1695,x2162,0.160081,0.15897,DROP
1694,x2163,0.160113,0.15897,DROP
1693,x2164,0.160254,0.15897,DROP
1692,x2165,0.159377,0.15897,DROP
1691,x2166,0.16042,0.15897,DROP
1690,x2167,0.159591,0.15897,DROP
1689,x2168,0.15977,0.15897,DROP
1688,x2169,0.159936,0.15897,DROP
1687,x217,0.159548,0.15897,DROP
1686,x2170,0.159833,0.15897,DROP
1685,x2171,0.159821,0.15897,DROP
1684,x2172,0.159447,0.15897,DROP
1683,x2173,0.159368,0.15897,DROP
1682,x2174,0.15993,0.15897,DROP
1681,x2175,0.15969,0.15897,DROP
1680,x2176,0.159727,0.15897,DROP
1679,x2177,0.159682,0.15897,DROP
1678,x2178,0.159883,0.15897,DROP
1677,x2179,0.15993,0.15897,DROP
1676,x218,0.159134,0.15897,DROP
1675,x2180,0.159529,0.15897,DROP
1674,x2181,0.160188,0.15897,DROP
1673,x2182,0.159523,0.15897,DROP
1672,x2183,0.159874,0.15897,DROP
1671,x2184,0.15985,0.15897,DROP
1670,x2185,0.159445,0.15897,DROP
1669,x2186,0.159569,0.15897,DROP
1668,x2187,0.160097,0.15897,DROP
1667,x2188,0.159822,0.15897,DROP
1666,x2189,0.160171,0.15897,DROP
1665,x219,0.159616,0.15897,DROP
1664,x2190,0.16033,0.15897,DROP
1663,x2191,0.159716,0.15897,DROP
1662,x2192,0.159326,0.15897,DROP
1661,x2193,0.159128,0.15897,DROP
1660,x2194,0.160255,0.15897,DROP
1659,x2195,0.16098,0.15897,DROP
1658,x2196,0.160521,0.15897,DROP
1657,x2197,0.160441,0.15897,DROP
1656,x2198,0.160052,0.15897,DROP
1655,x2199,0.159888,0.15897,DROP
1654,x22,0.160491,0.15897,DROP
1653,x220,0.159551,0.15897,DROP
1652,x2200,0.15956,0.15897,DROP
1651,x2201,0.160249,0.15897,DROP
1650,x2202,0.160076,0.15897,DROP
1649,x2203,0.160149,0.15897,DROP
1648,x2204,0.159901,0.15897,DROP
1647,x2205,0.1608,0.15897,DROP
1646,x2206,0.159809,0.15897,DROP
1645,x2207,0.160498,0.15897,DROP
1644,x2208,0.159716,0.15897,DROP
1643,x2209,0.159955,0.15897,DROP
1642,x221,0.160231,0.15897,DROP
1641,x2210,0.15948,0.15897,DROP
1640,x2211,0.159569,0.15897,DROP
1639,x2212,0.159875,0.15897,DROP
1638,x2213,0.160064,0.15897,DROP
1637,x2214,0.159574,0.15897,DROP
1636,x2215,0.15994,0.15897,DROP
1635,x2216,0.159954,0.15897,DROP
1634,x2217,0.159651,0.15897,DROP
1633,x2218,0.159917,0.15897,DROP
1632,x2219,0.1604,0.15897,DROP
1631,x222,0.159997,0.15897,DROP
1630,x2220,0.15965,0.15897,DROP
1629,x2221,0.160328,0.15897,DROP
1628,x2222,0.160471,0.15897,DROP
1627,x2223,0.159258,0.15897,DROP
1626,x2224,0.159402,0.15897,DROP
1625,x2225,0.159571,0.15897,DROP
1624,x2226,0.159322,0.15897,DROP
1623,x2227,0.159926,0.15897,DROP
1622,x2228,0.159028,0.15897,DROP
1621,x2229,0.160475,0.15897,DROP
1620,x223,0.160304,0.15897,DROP
1619,x2230,0.159903,0.15897,DROP
1618,x2231,0.159975,0.15897,DROP
1617,x2232,0.159385,0.15897,DROP
1616,x2233,0.159453,0.15897,DROP
1615,x2234,0.159686,0.15897,DROP
1614,x2235,0.160221,0.15897,DROP
1613,x2236,0.160134,0.15897,DROP
1612,x2237,0.16051,0.15897,DROP
1611,x2238,0.159849,0.15897,DROP
1610,x2239,0.159401,0.15897,DROP
1609,x224,0.16003,0.15897,DROP
1608,x2240,0.160738,0.15897,DROP
1607,x2241,0.160053,0.15897,DROP
1606,x2242,0.159869,0.15897,DROP
1605,x2243,0.159688,0.15897,DROP
1604,x2244,0.15991,0.15897,DROP
1603,x2245,0.160111,0.15897,DROP
1602,x2246,0.159671,0.15897,DROP
1601,x2247,0.159886,0.15897,DROP
1600,x2248,0.160068,0.15897,DROP
1599,x2249,0.159427,0.15897,DROP
1598,x225,0.159753,0.15897,DROP
1597,x2250,0.160531,0.15897,DROP
1596,x2251,0.159391,0.15897,DROP
1595,x2252,0.159477,0.15897,DROP
1594,x2253,0.159816,0.15897,DROP
1593,x2254,0.159658,0.15897,DROP
1592,x2255,0.159616,0.15897,DROP
1591,x2256,0.160112,0.15897,DROP
1590,x2257,0.160619,0.15897,DROP
1589,x2258,0.160445,0.15897,DROP
1588,x2259,0.160054,0.15897,DROP
1587,x226,0.159857,0.15897,DROP
1586,x2260,0.160008,0.15897,DROP
1585,x2261,0.160214,0.15897,DROP
1584,x2262,0.159837,0.15897,DROP
1583,x2263,0.159962,0.15897,DROP
1582,x2264,0.160954,0.15897,DROP
1581,x2265,0.160185,0.15897,DROP
1580,x2266,0.159688,0.15897,DROP
1579,x2267,0.159995,0.15897,DROP
1578,x2268,0.159518,0.15897,DROP
1577,x2269,0.159842,0.15897,DROP
1576,x227,0.159504,0.15897,DROP
1575,x2270,0.160131,0.15897,DROP
1574,x2271,0.159681,0.15897,DROP
1573,x2272,0.160487,0.15897,DROP
1572,x2273,0.159854,0.15897,DROP
1571,x2274,0.159494,0.15897,DROP
1570,x2275,0.159826,0.15897,DROP
1569,x2276,0.160158,0.15897,DROP
1568,x2277,0.1599,0.15897,DROP
1567,x2278,0.159531,0.15897,DROP
1566,x2279,0.159938,0.15897,DROP
1565,x228,0.159884,0.15897,DROP
1564,x2280,0.16053,0.15897,DROP
1563,x2281,0.160596,0.15897,DROP
1562,x2282,0.16032,0.15897,DROP
1561,x2283,0.160902,0.15897,DROP
1560,x2284,0.160024,0.15897,DROP
1559,x2285,0.160513,0.15897,DROP
1558,x2286,0.160757,0.15897,DROP
1557,x2287,0.160177,0.15897,DROP
1556,x2288,0.159965,0.15897,DROP
1555,x2289,0.160743,0.15897,DROP
1554,x229,0.160251,0.15897,DROP
1553,x2290,0.159994,0.15897,DROP
1552,x2291,0.160512,0.15897,DROP
1551,x2292,0.160815,0.15897,DROP
1550,x2293,0.159056,0.15897,DROP
1549,x2294,0.160061,0.15897,DROP
1548,x2295,0.159689,0.15897,DROP
1547,x2296,0.159129,0.15897,DROP
1546,x2297,0.159853,0.15897,DROP
1545,x2298,0.159947,0.15897,DROP
1544,x2299,0.159956,0.15897,DROP
1543,x23,0.159894,0.15897,DROP
1542,x230,0.160186,0.15897,DROP
1541,x2300,0.160051,0.15897,DROP
1540,x2301,0.159638,0.15897,DROP
1539,x2302,0.160078,0.15897,DROP
1538,x2303,0.160045,0.15897,DROP
1537,x2304,0.160395,0.15897,DROP
1536,x2305,0.160321,0.15897,DROP
1535,x2306,0.1596,0.15897,DROP
1534,x2307,0.160071,0.15897,DROP
1533,x2308,0.159345,0.15897,DROP
1532,x2309,0.16063,0.15897,DROP
1531,x231,0.159697,0.15897,DROP
1530,x2310,0.159727,0.15897,DROP
1529,x2311,0.159343,0.15897,DROP
1528,x2312,0.1605,0.15897,DROP
1527,x2313,0.160579,0.15897,DROP
1526,x2314,0.159429,0.15897,DROP
1525,x2315,0.159871,0.15897,DROP
1524,x2316,0.159748,0.15897,DROP
1523,x2317,0.160369,0.15897,DROP
1522,x2318,0.160092,0.15897,DROP
1521,x2319,0.159923,0.15897,DROP
1520,x232,0.159513,0.15897,DROP
1519,x2320,0.159828,0.15897,DROP
1518,x2321,0.159942,0.15897,DROP
1517,x2322,0.160388,0.15897,DROP
1516,x2323,0.159199,0.15897,DROP
1515,x2324,0.159963,0.15897,DROP
1514,x2325,0.160029,0.15897,DROP
1513,x2326,0.160255,0.15897,DROP
1512,x2327,0.16063,0.15897,DROP
1511,x2328,0.160171,0.15897,DROP
1510,x2329,0.159179,0.15897,DROP
1509,x233,0.159743,0.15897,DROP
1508,x2330,0.160353,0.15897,DROP
1507,x2331,0.16,0.15897,DROP
1506,x2332,0.160323,0.15897,DROP
1505,x2333,0.159846,0.15897,DROP
1504,x2334,0.159615,0.15897,DROP
1503,x2335,0.160349,0.15897,DROP
1502,x2336,0.159986,0.15897,DROP
1501,x2337,0.159504,0.15897,DROP
1500,x2338,0.160449,0.15897,DROP
1499,x2339,0.160171,0.15897,DROP
1498,x234,0.160221,0.15897,DROP
1497,x2340,0.160281,0.15897,DROP
1496,x2341,0.159522,0.15897,DROP
1495,x2342,0.160028,0.15897,DROP
1494,x2343,0.159853,0.15897,DROP
1493,x2344,0.1595,0.15897,DROP
1492,x2345,0.159432,0.15897,DROP
1491,x2346,0.159619,0.15897,DROP
1490,x2347,0.159396,0.15897,DROP
1489,x2348,0.160238,0.15897,DROP
1488,x2349,0.159697,0.15897,DROP
1487,x235,0.160017,0.15897,DROP
1907,x1972,0.156695,0.156839,KEEP
1485,x2351,0.160727,0.159059,DROP
1484,x2352,0.161051,0.159059,DROP
1483,x2353,0.159717,0.159059,DROP
1482,x2354,0.159844,0.159059,DROP
1481,x2355,0.160448,0.159059,DROP
1480,x2356,0.159494,0.159059,DROP
1479,x2357,0.160131,0.159059,DROP
1478,x2358,0.160011,0.159059,DROP
1477,x2359,0.159654,0.159059,DROP
1476,x236,0.159864,0.159059,DROP
1475,x2360,0.159539,0.159059,DROP
1474,x2361,0.160433,0.159059,DROP
1473,x2362,0.159454,0.159059,DROP
1472,x2363,0.159596,0.159059,DROP
1471,x2364,0.160092,0.159059,DROP
1470,x2365,0.160057,0.159059,DROP
1469,x2366,0.160051,0.159059,DROP
1468,x2367,0.160558,0.159059,DROP
1467,x2368,0.160414,0.159059,DROP
1466,x2369,0.160162,0.159059,DROP
1465,x237,0.159488,0.159059,DROP
1464,x2370,0.16063,0.159059,DROP
1463,x2371,0.16007,0.159059,DROP
1462,x2372,0.159739,0.159059,DROP
1461,x2373,0.159612,0.159059,DROP
1460,x2374,0.159963,0.159059,DROP
1459,x2375,0.160164,0.159059,DROP
1458,x2376,0.15997,0.159059,DROP
1457,x2377,0.159776,0.159059,DROP
1456,x2378,0.160506,0.159059,DROP
1455,x2379,0.159477,0.159059,DROP
1454,x238,0.159665,0.159059,DROP
1453,x2380,0.159273,0.159059,DROP
1452,x2381,0.159915,0.159059,DROP
1451,x2382,0.159129,0.159059,DROP
1450,x2383,0.159825,0.159059,DROP
1449,x2384,0.159321,0.159059,DROP
1448,x2385,0.159468,0.159059,DROP
1447,x2386,0.159801,0.159059,DROP
1865,x2009,0.156839,0.156954,KEEP
1445,x2388,0.159826,0.159175,DROP
1444,x2389,0.159642,0.159175,DROP
1443,x239,0.159881,0.159175,DROP
1442,x2390,0.159262,0.159175,DROP
1441,x2391,0.159372,0.159175,DROP
1440,x2392,0.159682,0.159175,DROP
1439,x2393,0.159204,0.159175,DROP
1438,x2394,0.160154,0.159175,DROP
1437,x2395,0.159414,0.159175,DROP
1436,x2396,0.159619,0.159175,DROP
1435,x2397,0.160957,0.159175,DROP
1434,x2398,0.159799,0.159175,DROP
1433,x2399,0.160071,0.159175,DROP
1432,x24,0.159779,0.159175,DROP
1431,x240,0.159671,0.159175,DROP
1430,x2400,0.159245,0.159175,DROP
1852,x2020,0.156954,0.157142,KEEP
1428,x2402,0.160443,0.159921,DROP
1820,x205,0.157142,0.157176,KEEP
1770,x2095,0.157176,0.157203,KEEP
1748,x2114,0.157203,0.157492,KEEP
1424,x2406,0.161032,0.160515,DROP
1739,x2122,0.157492,0.157599,KEEP
1422,x2408,0.161422,0.160553,DROP
1421,x2409,0.161448,0.160553,DROP
1420,x241,0.161935,0.160553,DROP
1419,x2410,0.161554,0.160553,DROP
1418,x2411,0.161551,0.160553,DROP
1417,x2412,0.161412,0.160553,DROP
1416,x2413,0.161299,0.160553,DROP
1415,x2414,0.161419,0.160553,DROP
1414,x2415,0.161647,0.160553,DROP
1413,x2416,0.161693,0.160553,DROP
1412,x2417,0.16115,0.160553,DROP
1411,x2418,0.161469,0.160553,DROP
1410,x2419,0.160848,0.160553,DROP
1409,x242,0.161317,0.160553,DROP
1408,x2420,0.161564,0.160553,DROP
1407,x2421,0.161667,0.160553,DROP
1406,x2422,0.161674,0.160553,DROP
1405,x2423,0.161598,0.160553,DROP
1404,x2424,0.16183,0.160553,DROP
1403,x2425,0.161451,0.160553,DROP
1402,x2426,0.160892,0.160553,DROP
1401,x2427,0.161157,0.160553,DROP
1400,x2428,0.161742,0.160553,DROP
1399,x2429,0.161338,0.160553,DROP
1398,x243,0.160821,0.160553,DROP
1397,x2430,0.161112,0.160553,DROP
1396,x2431,0.161342,0.160553,DROP
1395,x2432,0.160658,0.160553,DROP
1394,x2433,0.161289,0.160553,DROP
1393,x2434,0.162291,0.160553,DROP
1392,x2435,0.161451,0.160553,DROP
1391,x2436,0.161324,0.160553,DROP
1390,x2437,0.161353,0.160553,DROP
1389,x2438,0.16144,0.160553,DROP
1388,x2439,0.161174,0.160553,DROP
1387,x244,0.16154,0.160553,DROP
1386,x2440,0.161786,0.160553,DROP
1385,x2441,0.161499,0.160553,DROP
1384,x2442,0.16128,0.160553,DROP
1383,x2443,0.160982,0.160553,DROP
1382,x2444,0.161618,0.160553,DROP
1381,x2445,0.161055,0.160553,DROP
1380,x2446,0.16161,0.160553,DROP
1379,x2447,0.162048,0.160553,DROP
1378,x2448,0.161898,0.160553,DROP
1377,x2449,0.160875,0.160553,DROP
1376,x245,0.161626,0.160553,DROP
1375,x2450,0.161514,0.160553,DROP
1374,x2451,0.161751,0.160553,DROP
1373,x2452,0.162373,0.160553,DROP
1372,x2453,0.162771,0.160553,DROP
1371,x2454,0.161215,0.160553,DROP
1370,x2455,0.161471,0.160553,DROP
1369,x2456,0.161641,0.160553,DROP
1368,x2457,0.160893,0.160553,DROP
1367,x2458,0.161549,0.160553,DROP
1366,x2459,0.161302,0.160553,DROP
1365,x246,0.160929,0.160553,DROP
1364,x2460,0.160748,0.160553,DROP
1363,x2461,0.161108,0.160553,DROP
1362,x2462,0.160718,0.160553,DROP
1361,x2463,0.160954,0.160553,DROP
1360,x2464,0.161402,0.160553,DROP
1359,x2465,0.161054,0.160553,DROP
1358,x2466,0.161498,0.160553,DROP
1357,x2467,0.161574,0.160553,DROP
1356,x2468,0.161274,0.160553,DROP
1355,x2469,0.161137,0.160553,DROP
1354,x247,0.161365,0.160553,DROP
1353,x2470,0.161559,0.160553,DROP
1352,x2471,0.161734,0.160553,DROP
1351,x2472,0.161318,0.160553,DROP
1350,x2473,0.161543,0.160553,DROP
1349,x2474,0.161592,0.160553,DROP
1348,x2475,0.161258,0.160553,DROP
1347,x2476,0.162028,0.160553,DROP
1346,x2477,0.162053,0.160553,DROP
1345,x2478,0.160709,0.160553,DROP
1344,x2479,0.161169,0.160553,DROP
1343,x248,0.162088,0.160553,DROP
1342,x2480,0.162044,0.160553,DROP
1341,x2481,0.161024,0.160553,DROP
1340,x2482,0.162114,0.160553,DROP
1339,x2483,0.161658,0.160553,DROP
1338,x2484,0.16123,0.160553,DROP
1337,x2485,0.161567,0.160553,DROP
1336,x2486,0.16101,0.160553,DROP
1335,x2487,0.161054,0.160553,DROP
1334,x2488,0.161627,0.160553,DROP
1333,x2489,0.161869,0.160553,DROP
1332,x249,0.161447,0.160553,DROP
1331,x2490,0.161254,0.160553,DROP
1330,x2491,0.161455,0.160553,DROP
1329,x2492,0.16141,0.160553,DROP
1328,x2493,0.16171,0.160553,DROP
1327,x2494,0.161255,0.160553,DROP
1326,x2495,0.161904,0.160553,DROP
1325,x2496,0.160991,0.160553,DROP
1324,x2497,0.161913,0.160553,DROP
1323,x2498,0.161406,0.160553,DROP
1322,x2499,0.160604,0.160553,DROP
1321,x25,0.162139,0.160553,DROP
1320,x250,0.16111,0.160553,DROP
1319,x2500,0.161026,0.160553,DROP
1318,x2501,0.161392,0.160553,DROP
1317,x2502,0.161679,0.160553,DROP
1316,x2503,0.161325,0.160553,DROP
1315,x2504,0.161753,0.160553,DROP
1314,x2505,0.162179,0.160553,DROP
1313,x2506,0.161584,0.160553,DROP
1312,x2507,0.161836,0.160553,DROP
1311,x2508,0.161183,0.160553,DROP
1310,x2509,0.161372,0.160553,DROP
1309,x251,0.161668,0.160553,DROP
1308,x2510,0.161554,0.160553,DROP
1307,x2511,0.160613,0.160553,DROP
1306,x2512,0.161246,0.160553,DROP
1305,x2513,0.161484,0.160553,DROP
1304,x2514,0.161787,0.160553,DROP
1303,x2515,0.161177,0.160553,DROP
1302,x2516,0.161957,0.160553,DROP
1301,x2517,0.161092,0.160553,DROP
1300,x2518,0.160748,0.160553,DROP
1299,x2519,0.161743,0.160553,DROP
1298,x252,0.161278,0.160553,DROP
1297,x2520,0.161081,0.160553,DROP
1296,x2521,0.161132,0.160553,DROP
1295,x2522,0.160641,0.160553,DROP
1294,x2523,0.161113,0.160553,DROP
1293,x2524,0.161604,0.160553,DROP
1292,x2525,0.16088,0.160553,DROP
1291,x2526,0.161576,0.160553,DROP
1290,x2527,0.161456,0.160553,DROP
1289,x2528,0.161816,0.160553,DROP
1288,x2529,0.161086,0.160553,DROP
1287,x253,0.161477,0.160553,DROP
1286,x2530,0.162124,0.160553,DROP
1285,x2531,0.161925,0.160553,DROP
1284,x2532,0.161166,0.160553,DROP
1283,x2533,0.160981,0.160553,DROP
1282,x2534,0.161637,0.160553,DROP
1281,x2535,0.162066,0.160553,DROP
1280,x2536,0.161344,0.160553,DROP
1279,x2537,0.161329,0.160553,DROP
1278,x2538,0.161538,0.160553,DROP
1277,x2539,0.16168,0.160553,DROP
1276,x254,0.161439,0.160553,DROP
1275,x2540,0.161651,0.160553,DROP
1274,x2541,0.161815,0.160553,DROP
1273,x2542,0.161845,0.160553,DROP
1272,x2543,0.161793,0.160553,DROP
1271,x2544,0.161312,0.160553,DROP
1270,x2545,0.161546,0.160553,DROP
1269,x2546,0.161529,0.160553,DROP
1268,x2547,0.162006,0.160553,DROP
1267,x2548,0.160585,0.160553,DROP
1266,x2549,0.161913,0.160553,DROP
1265,x255,0.161752,0.160553,DROP
1264,x2550,0.161164,0.160553,DROP
1263,x2551,0.162157,0.160553,DROP
1262,x2552,0.161872,0.160553,DROP
1261,x2553,0.161817,0.160553,DROP
1260,x2554,0.161964,0.160553,DROP
1259,x2555,0.161759,0.160553,DROP
1258,x2556,0.161327,0.160553,DROP
1257,x2557,0.160978,0.160553,DROP
1256,x2558,0.161362,0.160553,DROP
1255,x2559,0.162565,0.160553,DROP
1254,x256,0.161653,0.160553,DROP
1253,x2560,0.161521,0.160553,DROP
1252,x2561,0.161106,0.160553,DROP
1251,x2562,0.161435,0.160553,DROP
1250,x2563,0.161591,0.160553,DROP
1249,x2564,0.161847,0.160553,DROP
1248,x2565,0.161974,0.160553,DROP
1247,x2566,0.161977,0.160553,DROP
1246,x2567,0.161275,0.160553,DROP
1245,x2568,0.16292,0.160553,DROP
1244,x2569,0.161403,0.160553,DROP
1243,x257,0.161612,0.160553,DROP
1242,x2570,0.161186,0.160553,DROP
1241,x2571,0.161398,0.160553,DROP
1240,x2572,0.16178,0.160553,DROP
1239,x2573,0.16225,0.160553,DROP
1238,x2574,0.161992,0.160553,DROP
1237,x2575,0.162006,0.160553,DROP
1236,x2576,0.16157,0.160553,DROP
1235,x2577,0.161801,0.160553,DROP
1234,x2578,0.161474,0.160553,DROP
1233,x2579,0.161717,0.160553,DROP
1232,x258,0.161484,0.160553,DROP
1231,x2580,0.160962,0.160553,DROP
1230,x2581,0.162374,0.160553,DROP
1229,x2582,0.161456,0.160553,DROP
1228,x2583,0.161183,0.160553,DROP
1227,x2584,0.162058,0.160553,DROP
1226,x2585,0.161875,0.160553,DROP
1225,x2586,0.161698,0.160553,DROP
1224,x2587,0.161742,0.160553,DROP
1223,x2588,0.16176,0.160553,DROP
1222,x2589,0.160917,0.160553,DROP
1221,x259,0.16146,0.160553,DROP
1220,x2590,0.161043,0.160553,DROP
1219,x2591,0.160835,0.160553,DROP
1218,x2592,0.161713,0.160553,DROP
1217,x2593,0.162054,0.160553,DROP
1216,x2594,0.161426,0.160553,DROP
1215,x2595,0.161646,0.160553,DROP
1214,x2596,0.161228,0.160553,DROP
1213,x2597,0.16077,0.160553,DROP
1212,x2598,0.160625,0.160553,DROP
1211,x2599,0.161167,0.160553,DROP
1210,x26,0.161183,0.160553,DROP
1209,x260,0.161174,0.160553,DROP
1208,x2600,0.16222,0.160553,DROP
1207,x2601,0.161487,0.160553,DROP
1206,x2602,0.162198,0.160553,DROP
1205,x2603,0.160662,0.160553,DROP
1204,x2604,0.160954,0.160553,DROP
1203,x2605,0.161353,0.160553,DROP
1202,x2606,0.161158,0.160553,DROP
1201,x2607,0.161227,0.160553,DROP
1200,x2608,0.16143,0.160553,DROP
1199,x2609,0.161821,0.160553,DROP
1198,x261,0.161793,0.160553,DROP
1197,x2610,0.160979,0.160553,DROP
1196,x2611,0.161126,0.160553,DROP
1195,x2612,0.16184,0.160553,DROP
1194,x2613,0.161846,0.160553,DROP
1193,x2614,0.160709,0.160553,DROP
1192,x2615,0.161556,0.160553,DROP
1191,x2616,0.161889,0.160553,DROP
1190,x2617,0.161724,0.160553,DROP
1189,x2618,0.161184,0.160553,DROP
1188,x2619,0.160689,0.160553,DROP
1187,x262,0.161273,0.160553,DROP
1186,x2620,0.161311,0.160553,DROP
1185,x2621,0.160867,0.160553,DROP
1184,x2622,0.161314,0.160553,DROP
1183,x2623,0.160969,0.160553,DROP
1182,x2624,0.161804,0.160553,DROP
1181,x2625,0.161711,0.160553,DROP
1737,x2124,0.157599,0.157606,KEEP
1179,x2627,0.160967,0.160746,DROP
1178,x2628,0.161668,0.160746,DROP
1177,x2629,0.161319,0.160746,DROP
1176,x263,0.161838,0.160746,DROP
1175,x2630,0.161626,0.160746,DROP
1174,x2631,0.161985,0.160746,DROP
1173,x2632,0.161392,0.160746,DROP
1172,x2633,0.161527,0.160746,DROP
1171,x2634,0.161064,0.160746,DROP
1170,x2635,0.161788,0.160746,DROP
1169,x2636,0.161699,0.160746,DROP
1168,x2637,0.162448,0.160746,DROP
1167,x2638,0.161352,0.160746,DROP
1166,x2639,0.161993,0.160746,DROP
1165,x264,0.16212,0.160746,DROP
1164,x2640,0.161879,0.160746,DROP
1163,x2641,0.162398,0.160746,DROP
1162,x2642,0.161033,0.160746,DROP
1161,x2643,0.161857,0.160746,DROP
1160,x2644,0.162314,0.160746,DROP
1159,x2645,0.162356,0.160746,DROP
1158,x2646,0.16127,0.160746,DROP
1157,x2647,0.161779,0.160746,DROP
1156,x2648,0.162119,0.160746,DROP
1155,x2649,0.161802,0.160746,DROP
1154,x265,0.161613,0.160746,DROP
1153,x2650,0.161176,0.160746,DROP
1152,x2651,0.16166,0.160746,DROP
1151,x2652,0.161629,0.160746,DROP
1150,x2653,0.16206,0.160746,DROP
1149,x2654,0.161126,0.160746,DROP
1148,x2655,0.162221,0.160746,DROP
1147,x2656,0.161914,0.160746,DROP
1146,x2657,0.162138,0.160746,DROP
1145,x2658,0.16091,0.160746,DROP
1144,x2659,0.161534,0.160746,DROP
1143,x266,0.161652,0.160746,DROP
1142,x2660,0.161997,0.160746,DROP
1141,x2661,0.161964,0.160746,DROP
1140,x2662,0.161489,0.160746,DROP
1139,x2663,0.162378,0.160746,DROP
1138,x2664,0.161141,0.160746,DROP
1137,x2665,0.162026,0.160746,DROP
1136,x2666,0.162169,0.160746,DROP
1135,x2667,0.161044,0.160746,DROP
1134,x2668,0.16168,0.160746,DROP
1133,x2669,0.161751,0.160746,DROP
1132,x267,0.161641,0.160746,DROP
1131,x2670,0.161854,0.160746,DROP
1130,x2671,0.160935,0.160746,DROP
1129,x2672,0.161929,0.160746,DROP
1128,x2673,0.161612,0.160746,DROP
1127,x2674,0.161741,0.160746,DROP
1126,x2675,0.162725,0.160746,DROP
1125,x2676,0.162258,0.160746,DROP
1124,x2677,0.161046,0.160746,DROP
1123,x2678,0.161688,0.160746,DROP
1122,x2679,0.161461,0.160746,DROP
1121,x268,0.16127,0.160746,DROP
1120,x2680,0.161316,0.160746,DROP
1119,x2681,0.161629,0.160746,DROP
1118,x2682,0.161588,0.160746,DROP
1117,x2683,0.161413,0.160746,DROP
1730,x2130,0.157606,0.158287,KEEP
1115,x2685,0.16149,0.160971,DROP
1114,x2686,0.161842,0.160971,DROP
1113,x2687,0.161952,0.160971,DROP
1112,x2688,0.161272,0.160971,DROP
1111,x2689,0.161106,0.160971,DROP
1110,x269,0.161915,0.160971,DROP
1109,x2690,0.161891,0.160971,DROP
1108,x2691,0.161511,0.160971,DROP
1107,x2692,0.161234,0.160971,DROP
1106,x2693,0.161085,0.160971,DROP
1105,x2694,0.161575,0.160971,DROP
1104,x2695,0.161699,0.160971,DROP
1103,x2696,0.161756,0.160971,DROP
1102,x2697,0.161038,0.160971,DROP
1101,x2698,0.161362,0.160971,DROP
1100,x2699,0.161522,0.160971,DROP
1099,x27,0.161234,0.160971,DROP
1098,x270,0.162255,0.160971,DROP
1097,x2700,0.161395,0.160971,DROP
1096,x2701,0.161752,0.160971,DROP
1095,x2702,0.161308,0.160971,DROP
1094,x2703,0.161714,0.160971,DROP
1093,x2704,0.161455,0.160971,DROP
1092,x2705,0.162155,0.160971,DROP
1091,x2706,0.161055,0.160971,DROP
1090,x2707,0.161887,0.160971,DROP
1089,x2708,0.161404,0.160971,DROP
1088,x2709,0.161391,0.160971,DROP
1087,x271,0.162134,0.160971,DROP
1086,x2710,0.161937,0.160971,DROP
1085,x2711,0.161471,0.160971,DROP
1084,x2712,0.161657,0.160971,DROP
1083,x2713,0.161462,0.160971,DROP
1082,x2714,0.161179,0.160971,DROP
1081,x2715,0.161924,0.160971,DROP
1080,x2716,0.161594,0.160971,DROP
1079,x2717,0.161004,0.160971,DROP
1078,x2718,0.161568,0.160971,DROP
1077,x2719,0.162101,0.160971,DROP
1076,x272,0.161539,0.160971,DROP
1075,x2720,0.161035,0.160971,DROP
1074,x2721,0.16194,0.160971,DROP
1073,x2722,0.161618,0.160971,DROP
1729,x2131,0.158287,0.158371,KEEP
1071,x2724,0.162588,0.160985,DROP
1070,x2725,0.161812,0.160985,DROP
1727,x2133,0.158371,0.158396,KEEP
1715,x2144,0.158396,0.15897,KEEP
1067,x2728,0.162568,0.161627,DROP
1066,x2729,0.162951,0.161627,DROP
1065,x273,0.162329,0.161627,DROP
1064,x2730,0.16308,0.161627,DROP
1063,x2731,0.16261,0.161627,DROP
1062,x2732,0.16316,0.161627,DROP
1061,x2733,0.161864,0.161627,DROP
1060,x2734,0.162549,0.161627,DROP
1059,x2735,0.162245,0.161627,DROP
1058,x2736,0.162516,0.161627,DROP
1057,x2737,0.163059,0.161627,DROP
1056,x2738,0.162438,0.161627,DROP
1055,x2739,0.162466,0.161627,DROP
1054,x274,0.162572,0.161627,DROP
1053,x2740,0.162191,0.161627,DROP
1052,x2741,0.16252,0.161627,DROP
1051,x2742,0.162371,0.161627,DROP
1050,x2743,0.162156,0.161627,DROP
1049,x2744,0.162327,0.161627,DROP
1048,x2745,0.16257,0.161627,DROP
1047,x2746,0.162378,0.161627,DROP
1046,x2747,0.163306,0.161627,DROP
1045,x2748,0.163443,0.161627,DROP
1044,x2749,0.16163,0.161627,DROP
1043,x275,0.162119,0.161627,DROP
1042,x2750,0.162463,0.161627,DROP
1041,x2751,0.16278,0.161627,DROP
1040,x2752,0.162356,0.161627,DROP
1039,x2753,0.163104,0.161627,DROP
1038,x2754,0.162113,0.161627,DROP
1037,x2755,0.161773,0.161627,DROP
1036,x2756,0.163,0.161627,DROP
