,Variable,mean.RMSE,orig.RMSE,K.or.D
4698,x1584,0.110892,0.110073,DROP
4699,x1585,0.110702,0.110073,DROP
4700,x1586,0.111193,0.110073,DROP
4701,x1587,0.110565,0.110073,DROP
4702,x1588,0.110669,0.110073,DROP
4703,x1589,0.110601,0.110073,DROP
4704,x1590,0.110804,0.110073,DROP
4705,x1591,0.110814,0.110073,DROP
4706,x1592,0.110801,0.110073,DROP
4707,x1593,0.110857,0.110073,DROP
4708,x1594,0.110548,0.110073,DROP
4709,x1595,0.110802,0.110073,DROP
4710,x1596,0.110682,0.110073,DROP
4711,x1597,0.110677,0.110073,DROP
4712,x1598,0.110858,0.110073,DROP
4713,x1599,0.110939,0.110073,DROP
4714,x1600,0.110554,0.110073,DROP
4715,x1601,0.110746,0.110073,DROP
4716,x1602,0.110665,0.110073,DROP
4717,x1603,0.110658,0.110073,DROP
4718,x1604,0.110596,0.110073,DROP
4719,x1605,0.110803,0.110073,DROP
4720,x1606,0.110511,0.110073,DROP
4721,x1607,0.110858,0.110073,DROP
4722,x1608,0.110696,0.110073,DROP
4723,x1609,0.110554,0.110073,DROP
4724,x1610,0.110894,0.110073,DROP
4725,x1611,0.110842,0.110073,DROP
4726,x1612,0.110767,0.110073,DROP
4727,x1613,0.110489,0.110073,DROP
4728,x1614,0.110844,0.110073,DROP
4729,x1615,0.111246,0.110073,DROP
4730,x1616,0.110703,0.110073,DROP
4731,x1617,0.110923,0.110073,DROP
4732,x1618,0.110642,0.110073,DROP
4733,x1619,0.110954,0.110073,DROP
4734,x1620,0.110838,0.110073,DROP
4735,x1621,0.110458,0.110073,DROP
4736,x1622,0.110412,0.110073,DROP
4737,x1623,0.110644,0.110073,DROP
4738,x1624,0.110294,0.110073,DROP
4739,x1625,0.110515,0.110073,DROP
4740,x1626,0.110491,0.110073,DROP
4741,x1627,0.110693,0.110073,DROP
4742,x1628,0.110684,0.110073,DROP
4743,x1629,0.110697,0.110073,DROP
4744,x1630,0.110863,0.110073,DROP
4745,x1631,0.110886,0.110073,DROP
4746,x1632,0.110958,0.110073,DROP
4747,x1633,0.110637,0.110073,DROP
4748,x1634,0.110505,0.110073,DROP
4749,x1635,0.110875,0.110073,DROP
4750,x1636,0.110565,0.110073,DROP
4751,x1637,0.110711,0.110073,DROP
4752,x1638,0.110533,0.110073,DROP
4753,x1639,0.111062,0.110073,DROP
4754,x1640,0.110859,0.110073,DROP
4755,x1641,0.110516,0.110073,DROP
4756,x1642,0.110577,0.110073,DROP
4757,x1643,0.110849,0.110073,DROP
4758,x1644,0.111008,0.110073,DROP
4759,x1645,0.110723,0.110073,DROP
4760,x1646,0.110703,0.110073,DROP
4761,x1647,0.110741,0.110073,DROP
4762,x1648,0.110848,0.110073,DROP
4763,x1649,0.11047,0.110073,DROP
4764,x1650,0.110744,0.110073,DROP
4765,x1651,0.110443,0.110073,DROP
4766,x1652,0.110543,0.110073,DROP
4767,x1653,0.110367,0.110073,DROP
4768,x1654,0.110709,0.110073,DROP
4769,x1655,0.111049,0.110073,DROP
4770,x1656,0.110493,0.110073,DROP
4771,x1657,0.110681,0.110073,DROP
4772,x1658,0.110476,0.110073,DROP
4773,x1659,0.110814,0.110073,DROP
4774,x1660,0.110722,0.110073,DROP
4775,x1661,0.110705,0.110073,DROP
4776,x1662,0.111,0.110073,DROP
4777,x1663,0.110834,0.110073,DROP
4778,x1664,0.110798,0.110073,DROP
4779,x1665,0.110785,0.110073,DROP
4780,x1666,0.110464,0.110073,DROP
4781,x1667,0.11113,0.110073,DROP
4782,x1668,0.110557,0.110073,DROP
4783,x1669,0.110706,0.110073,DROP
4784,x1670,0.110896,0.110073,DROP
4785,x1671,0.110501,0.110073,DROP
4786,x1672,0.110721,0.110073,DROP
4787,x1673,0.110765,0.110073,DROP
4788,x1674,0.111175,0.110073,DROP
4789,x1675,0.110812,0.110073,DROP
4790,x1676,0.110863,0.110073,DROP
4791,x1677,0.11078,0.110073,DROP
4792,x1678,0.110955,0.110073,DROP
4793,x1679,0.110616,0.110073,DROP
4794,x1680,0.110527,0.110073,DROP
4795,x1681,0.110627,0.110073,DROP
4796,x1682,0.110908,0.110073,DROP
4797,x1683,0.110585,0.110073,DROP
4798,x1684,0.11061,0.110073,DROP
4799,x1685,0.110529,0.110073,DROP
4800,x1686,0.110484,0.110073,DROP
4801,x1687,0.110613,0.110073,DROP
4802,x1688,0.110782,0.110073,DROP
4803,x1689,0.110714,0.110073,DROP
4804,x1690,0.110715,0.110073,DROP
4805,x1691,0.110771,0.110073,DROP
4806,x1692,0.110548,0.110073,DROP
4807,x1693,0.110687,0.110073,DROP
4808,x1694,0.110859,0.110073,DROP
4809,x1695,0.110609,0.110073,DROP
4810,x1696,0.11124,0.110073,DROP
4811,x1697,0.110463,0.110073,DROP
4812,x1698,0.110537,0.110073,DROP
4813,x1699,0.110755,0.110073,DROP
4814,x1700,0.110791,0.110073,DROP
4815,x1701,0.110287,0.110073,DROP
4816,x1702,0.110922,0.110073,DROP
4817,x1703,0.110861,0.110073,DROP
4818,x1704,0.110825,0.110073,DROP
4819,x1705,0.110941,0.110073,DROP
4820,x1706,0.110688,0.110073,DROP
4821,x1707,0.110703,0.110073,DROP
4822,x1708,0.110199,0.110073,DROP
4823,x1709,0.110411,0.110073,DROP
4824,x1710,0.11069,0.110073,DROP
4825,x1711,0.110801,0.110073,DROP
4826,x1712,0.110955,0.110073,DROP
4827,x1713,0.110628,0.110073,DROP
4828,x1715,0.110971,0.110073,DROP
4829,x1716,0.110876,0.110073,DROP
4830,x1717,0.110778,0.110073,DROP
4831,x1718,0.110688,0.110073,DROP
4832,x1719,0.110733,0.110073,DROP
4833,x1720,0.110926,0.110073,DROP
4834,x1721,0.110864,0.110073,DROP
4835,x1722,0.110976,0.110073,DROP
4836,x1723,0.110529,0.110073,DROP
4837,x1724,0.110372,0.110073,DROP
4838,x1725,0.11096,0.110073,DROP
4839,x1726,0.11103,0.110073,DROP
4840,x1727,0.110706,0.110073,DROP
4841,x1728,0.110334,0.110073,DROP
4842,x1729,0.110446,0.110073,DROP
4843,x1730,0.11081,0.110073,DROP
4844,x1731,0.110189,0.110073,DROP
4845,x1732,0.11081,0.110073,DROP
4846,x1733,0.110733,0.110073,DROP
4847,x1734,0.110568,0.110073,DROP
4848,x1735,0.110667,0.110073,DROP
4849,x1736,0.110739,0.110073,DROP
4850,x1737,0.110336,0.110073,DROP
4851,x1738,0.110876,0.110073,DROP
4852,x1739,0.110304,0.110073,DROP
4853,x1740,0.110618,0.110073,DROP
4854,x1741,0.110639,0.110073,DROP
4855,x1742,0.110617,0.110073,DROP
4856,x1743,0.110645,0.110073,DROP
4857,x1744,0.110683,0.110073,DROP
4858,x1745,0.110533,0.110073,DROP
4859,x1746,0.11024,0.110073,DROP
4860,x1747,0.110675,0.110073,DROP
4861,x1748,0.110824,0.110073,DROP
4862,x1749,0.110583,0.110073,DROP
4863,x1750,0.111052,0.110073,DROP
4864,x1751,0.11046,0.110073,DROP
4865,x1752,0.111015,0.110073,DROP
4866,x1753,0.1109,0.110073,DROP
4867,x1754,0.110393,0.110073,DROP
4868,x1755,0.110709,0.110073,DROP
4869,x1756,0.110951,0.110073,DROP
4870,x1757,0.110984,0.110073,DROP
4871,x1758,0.110881,0.110073,DROP
4872,x1759,0.110841,0.110073,DROP
4873,x1760,0.110907,0.110073,DROP
4874,x1761,0.110056,0.110073,KEEP
4875,x1762,0.110669,0.110056,DROP
4876,x1763,0.110746,0.110056,DROP
4877,x1764,0.110883,0.110056,DROP
4878,x1765,0.110462,0.110056,DROP
4879,x1766,0.110875,0.110056,DROP
4880,x1767,0.110758,0.110056,DROP
4881,x1768,0.110886,0.110056,DROP
4882,x1769,0.110652,0.110056,DROP
4883,x1770,0.110655,0.110056,DROP
4884,x1771,0.110475,0.110056,DROP
4885,x1772,0.110603,0.110056,DROP
4886,x1773,0.110639,0.110056,DROP
4887,x1774,0.110696,0.110056,DROP
4888,x1775,0.110655,0.110056,DROP
4889,x1776,0.110357,0.110056,DROP
4890,x1777,0.110274,0.110056,DROP
4891,x1778,0.110587,0.110056,DROP
4892,x1779,0.110454,0.110056,DROP
4893,x1780,0.111042,0.110056,DROP
4894,x1781,0.11057,0.110056,DROP
4895,x1782,0.110727,0.110056,DROP
4896,x1783,0.110468,0.110056,DROP
4897,x1784,0.110679,0.110056,DROP
4898,x1785,0.110842,0.110056,DROP
4899,x1786,0.11089,0.110056,DROP
4900,x1787,0.110699,0.110056,DROP
4901,x1788,0.110551,0.110056,DROP
4902,x1789,0.110985,0.110056,DROP
4903,x1790,0.110776,0.110056,DROP
4904,x1791,0.110825,0.110056,DROP
4905,x1792,0.110994,0.110056,DROP
4906,x1793,0.111134,0.110056,DROP
4907,x1794,0.110696,0.110056,DROP
4908,x1795,0.110717,0.110056,DROP
4909,x1796,0.110603,0.110056,DROP
4910,x1797,0.110696,0.110056,DROP
4911,x1798,0.110662,0.110056,DROP
4912,x1799,0.110606,0.110056,DROP
4913,x1800,0.110561,0.110056,DROP
4914,x1801,0.110865,0.110056,DROP
4915,x1802,0.110816,0.110056,DROP
4916,x1803,0.110305,0.110056,DROP
4917,x1804,0.110694,0.110056,DROP
4918,x1805,0.11036,0.110056,DROP
4919,x1806,0.110366,0.110056,DROP
4920,x1807,0.11068,0.110056,DROP
4921,x1808,0.110414,0.110056,DROP
4922,x1809,0.110763,0.110056,DROP
4923,x1810,0.110917,0.110056,DROP
4924,x1811,0.110618,0.110056,DROP
4925,x1812,0.110504,0.110056,DROP
4926,x1813,0.110757,0.110056,DROP
4927,x1814,0.110262,0.110056,DROP
4928,x1815,0.110962,0.110056,DROP
4929,x1816,0.110219,0.110056,DROP
4930,x1817,0.110616,0.110056,DROP
4931,x1818,0.110901,0.110056,DROP
4932,x1819,0.110713,0.110056,DROP
4933,x1820,0.110902,0.110056,DROP
4934,x1821,0.110366,0.110056,DROP
4935,x1822,0.111069,0.110056,DROP
4936,x1823,0.110478,0.110056,DROP
4937,x1824,0.110822,0.110056,DROP
4938,x1825,0.110684,0.110056,DROP
4939,x1826,0.111102,0.110056,DROP
4940,x1827,0.111057,0.110056,DROP
4941,x1828,0.110818,0.110056,DROP
4942,x1829,0.110935,0.110056,DROP
4943,x1830,0.11045,0.110056,DROP
4944,x1831,0.110837,0.110056,DROP
4945,x1832,0.110823,0.110056,DROP
4946,x1833,0.11073,0.110056,DROP
4947,x1834,0.110744,0.110056,DROP
4948,x1835,0.110786,0.110056,DROP
4949,x1836,0.110589,0.110056,DROP
4950,x1837,0.110602,0.110056,DROP
4951,x1838,0.110571,0.110056,DROP
4952,x1839,0.111184,0.110056,DROP
4953,x1840,0.11081,0.110056,DROP
4954,x1841,0.11004,0.110056,KEEP
4955,x1842,0.110682,0.11004,DROP
4956,x1843,0.110327,0.11004,DROP
4957,x1844,0.110893,0.11004,DROP
4958,x1845,0.110905,0.11004,DROP
4959,x1846,0.110656,0.11004,DROP
4960,x1847,0.110682,0.11004,DROP
4961,x1848,0.110729,0.11004,DROP
4962,x1849,0.110551,0.11004,DROP
4963,x1850,0.110352,0.11004,DROP
4964,x1851,0.110933,0.11004,DROP
4965,x1852,0.11059,0.11004,DROP
4966,x1853,0.110589,0.11004,DROP
4967,x1854,0.110682,0.11004,DROP
4968,x1855,0.110899,0.11004,DROP
4969,x1856,0.110466,0.11004,DROP
4970,x1857,0.110703,0.11004,DROP
4971,x1858,0.110635,0.11004,DROP
4972,x1859,0.110529,0.11004,DROP
4973,x1860,0.110747,0.11004,DROP
4974,x1861,0.110653,0.11004,DROP
4975,x1862,0.110854,0.11004,DROP
4976,x1863,0.110156,0.11004,DROP
4977,x1864,0.110601,0.11004,DROP
4978,x1865,0.110749,0.11004,DROP
4979,x1866,0.110553,0.11004,DROP
4980,x1867,0.110727,0.11004,DROP
4981,x1868,0.11077,0.11004,DROP
4982,x1869,0.110881,0.11004,DROP
4983,x1870,0.110682,0.11004,DROP
4984,x1871,0.110565,0.11004,DROP
4985,x1872,0.110285,0.11004,DROP
4986,x1873,0.110571,0.11004,DROP
4987,x1874,0.110675,0.11004,DROP
4988,x1875,0.110769,0.11004,DROP
4989,x1876,0.110639,0.11004,DROP
4990,x1877,0.110785,0.11004,DROP
4991,x1878,0.110469,0.11004,DROP
4992,x1879,0.11031,0.11004,DROP
4993,x1880,0.110497,0.11004,DROP
4994,x1881,0.11036,0.11004,DROP
4995,x1882,0.110679,0.11004,DROP
4996,x1883,0.110843,0.11004,DROP
4997,x1884,0.110665,0.11004,DROP
4998,x1885,0.110706,0.11004,DROP
4999,x1886,0.110657,0.11004,DROP
5000,x1887,0.110809,0.11004,DROP
5001,x1888,0.110919,0.11004,DROP
5002,x1889,0.110385,0.11004,DROP
5003,x1890,0.110547,0.11004,DROP
5004,x1891,0.110713,0.11004,DROP
5005,x1892,0.110865,0.11004,DROP
5006,x1893,0.110824,0.11004,DROP
5007,x1894,0.110226,0.11004,DROP
5008,x1895,0.110512,0.11004,DROP
5009,x1896,0.111035,0.11004,DROP
5010,x1897,0.110333,0.11004,DROP
5011,x1898,0.110445,0.11004,DROP
5012,x1899,0.110404,0.11004,DROP
5013,x1900,0.110357,0.11004,DROP
5014,x1901,0.110252,0.11004,DROP
5015,x1902,0.110405,0.11004,DROP
5016,x1903,0.1104,0.11004,DROP
5017,x1904,0.110389,0.11004,DROP
5018,x1905,0.110483,0.11004,DROP
5019,x1906,0.11048,0.11004,DROP
5020,x1907,0.110463,0.11004,DROP
5021,x1908,0.110324,0.11004,DROP
5022,x1909,0.110616,0.11004,DROP
5023,x1910,0.111104,0.11004,DROP
5024,x1911,0.110264,0.11004,DROP
5025,x1912,0.110503,0.11004,DROP
5026,x1913,0.110512,0.11004,DROP
5027,x1914,0.110829,0.11004,DROP
5028,x1915,0.110562,0.11004,DROP
5029,x1916,0.110512,0.11004,DROP
5030,x1917,0.110994,0.11004,DROP
5031,x1918,0.110544,0.11004,DROP
5032,x1919,0.110699,0.11004,DROP
5033,x1920,0.11069,0.11004,DROP
5034,x1921,0.11051,0.11004,DROP
5035,x1922,0.110625,0.11004,DROP
5036,x1923,0.110394,0.11004,DROP
5037,x1924,0.110401,0.11004,DROP
5038,x1925,0.110587,0.11004,DROP
5039,x1926,0.110586,0.11004,DROP
5040,x1927,0.110438,0.11004,DROP
5041,x1928,0.110386,0.11004,DROP
5042,x1929,0.110814,0.11004,DROP
5043,x1930,0.110719,0.11004,DROP
5044,x1931,0.110322,0.11004,DROP
5045,x1932,0.110925,0.11004,DROP
5046,x1933,0.110405,0.11004,DROP
5047,x1934,0.110433,0.11004,DROP
5048,x1935,0.110511,0.11004,DROP
5049,x1936,0.11064,0.11004,DROP
5050,x1937,0.110503,0.11004,DROP
5051,x1938,0.110489,0.11004,DROP
5052,x1939,0.11015,0.11004,DROP
5053,x1940,0.110387,0.11004,DROP
5054,x1941,0.110714,0.11004,DROP
5055,x1942,0.111048,0.11004,DROP
5056,x1943,0.110227,0.11004,DROP
5057,x1944,0.110734,0.11004,DROP
5058,x1945,0.110591,0.11004,DROP
5059,x1946,0.110923,0.11004,DROP
5060,x1947,0.110653,0.11004,DROP
5061,x1948,0.110386,0.11004,DROP
5062,x1949,0.111287,0.11004,DROP
5063,x1950,0.110496,0.11004,DROP
5064,x1951,0.110652,0.11004,DROP
5065,x1952,0.110289,0.11004,DROP
5066,x1953,0.110514,0.11004,DROP
5067,x1954,0.11085,0.11004,DROP
5068,x1955,0.110669,0.11004,DROP
5069,x1956,0.110737,0.11004,DROP
5070,x1957,0.110699,0.11004,DROP
5071,x1958,0.110494,0.11004,DROP
5072,x1959,0.110854,0.11004,DROP
5073,x1960,0.110574,0.11004,DROP
5074,x1961,0.110659,0.11004,DROP
5075,x1962,0.110371,0.11004,DROP
5076,x1963,0.110639,0.11004,DROP
5077,x1964,0.110577,0.11004,DROP
5078,x1965,0.110742,0.11004,DROP
5079,x1966,0.110331,0.11004,DROP
5080,x1967,0.110471,0.11004,DROP
5081,x1968,0.110629,0.11004,DROP
5082,x1969,0.110558,0.11004,DROP
5083,x1970,0.110328,0.11004,DROP
5084,x1971,0.110753,0.11004,DROP
5085,x1972,0.110249,0.11004,DROP
5086,x1973,0.110723,0.11004,DROP
5087,x1974,0.110815,0.11004,DROP
5088,x1975,0.110792,0.11004,DROP
5089,x1976,0.110539,0.11004,DROP
5090,x1977,0.110625,0.11004,DROP
5091,x1978,0.110798,0.11004,DROP
5092,x1979,0.11091,0.11004,DROP
5093,x1980,0.110706,0.11004,DROP
5094,x1981,0.110702,0.11004,DROP
5095,x1982,0.110774,0.11004,DROP
5096,x1983,0.11055,0.11004,DROP
5097,x1984,0.110421,0.11004,DROP
5098,x1985,0.110508,0.11004,DROP
5099,x1986,0.110692,0.11004,DROP
5100,x1987,0.110606,0.11004,DROP
5101,x1988,0.110634,0.11004,DROP
5102,x1989,0.110689,0.11004,DROP
5103,x1990,0.110771,0.11004,DROP
5104,x1991,0.110615,0.11004,DROP
5105,x1992,0.110781,0.11004,DROP
5106,x1993,0.110592,0.11004,DROP
5107,x1994,0.110876,0.11004,DROP
5108,x1995,0.110713,0.11004,DROP
5109,x1996,0.110527,0.11004,DROP
5110,x1997,0.110515,0.11004,DROP
5111,x1998,0.110436,0.11004,DROP
5112,x1999,0.110574,0.11004,DROP
5113,x2000,0.110174,0.11004,DROP
5114,x2001,0.110643,0.11004,DROP
5115,x2002,0.110403,0.11004,DROP
5116,x2003,0.110474,0.11004,DROP
5117,x2004,0.110818,0.11004,DROP
5118,x2005,0.110885,0.11004,DROP
5119,x2006,0.110254,0.11004,DROP
5120,x2007,0.110441,0.11004,DROP
5121,x2008,0.110507,0.11004,DROP
5122,x2009,0.110858,0.11004,DROP
5123,x2010,0.110526,0.11004,DROP
5124,x2011,0.110272,0.11004,DROP
5125,x2012,0.110972,0.11004,DROP
5126,x2013,0.110881,0.11004,DROP
5127,x2014,0.110205,0.11004,DROP
5128,x2015,0.110703,0.11004,DROP
5129,x2016,0.110542,0.11004,DROP
5130,x2017,0.110524,0.11004,DROP
5131,x2018,0.110536,0.11004,DROP
5132,x2019,0.110326,0.11004,DROP
5133,x2020,0.110599,0.11004,DROP
5134,x2021,0.110778,0.11004,DROP
5135,x2022,0.110761,0.11004,DROP
5136,x2023,0.110435,0.11004,DROP
5137,x2024,0.110382,0.11004,DROP
5138,x2025,0.111301,0.11004,DROP
5139,x2026,0.110691,0.11004,DROP
5140,x2027,0.110923,0.11004,DROP
5141,x2028,0.11021,0.11004,DROP
5142,x2029,0.110672,0.11004,DROP
5143,x2030,0.110124,0.11004,DROP
5144,x2031,0.110143,0.11004,DROP
5145,x2032,0.110666,0.11004,DROP
5146,x2033,0.110351,0.11004,DROP
5147,x2034,0.11048,0.11004,DROP
5148,x2035,0.1104,0.11004,DROP
5149,x2036,0.110622,0.11004,DROP
5150,x2037,0.110571,0.11004,DROP
5151,x2038,0.110338,0.11004,DROP
5152,x2039,0.110468,0.11004,DROP
5153,x2040,0.110433,0.11004,DROP
5154,x2041,0.110231,0.11004,DROP
5155,x2042,0.110541,0.11004,DROP
5156,x2043,0.110682,0.11004,DROP
5157,x2044,0.110116,0.11004,DROP
5158,x2045,0.110539,0.11004,DROP
5159,x2046,0.110574,0.11004,DROP
5160,x2047,0.110443,0.11004,DROP
5161,x2048,0.110742,0.11004,DROP
5162,x2049,0.110874,0.11004,DROP
5163,x2050,0.110714,0.11004,DROP
5164,x2051,0.110105,0.11004,DROP
5165,x2052,0.110083,0.11004,DROP
5166,x2053,0.110226,0.11004,DROP
5167,x2054,0.110828,0.11004,DROP
5168,x2055,0.110223,0.11004,DROP
5169,x2056,0.110576,0.11004,DROP
5170,x2057,0.110437,0.11004,DROP
5171,x2058,0.110736,0.11004,DROP
5172,x2059,0.110336,0.11004,DROP
5173,x2060,0.110662,0.11004,DROP
5174,x2061,0.110531,0.11004,DROP
5175,x2062,0.110679,0.11004,DROP
5176,x2063,0.110397,0.11004,DROP
5177,x2064,0.110697,0.11004,DROP
5178,x2065,0.110537,0.11004,DROP
5179,x2066,0.110293,0.11004,DROP
5180,x2067,0.110142,0.11004,DROP
5181,x2068,0.110601,0.11004,DROP
5182,x2069,0.110313,0.11004,DROP
5183,x2070,0.110226,0.11004,DROP
5184,x2071,0.110657,0.11004,DROP
5185,x2072,0.110904,0.11004,DROP
5186,x2073,0.110702,0.11004,DROP
5187,x2074,0.110597,0.11004,DROP
5188,x2075,0.110708,0.11004,DROP
5189,x2076,0.110545,0.11004,DROP
5190,x2077,0.111031,0.11004,DROP
5191,x2078,0.110506,0.11004,DROP
5192,x2079,0.110737,0.11004,DROP
5193,x2080,0.110909,0.11004,DROP
5194,x2081,0.110594,0.11004,DROP
5195,x2082,0.110546,0.11004,DROP
5196,x2083,0.110826,0.11004,DROP
5197,x2084,0.110596,0.11004,DROP
5198,x2085,0.110512,0.11004,DROP
5199,x2086,0.110688,0.11004,DROP
5200,x2087,0.110214,0.11004,DROP
5201,x2088,0.110737,0.11004,DROP
5202,x2089,0.110544,0.11004,DROP
5203,x2090,0.110612,0.11004,DROP
5204,x2091,0.110324,0.11004,DROP
5205,x2092,0.110816,0.11004,DROP
5206,x2093,0.110636,0.11004,DROP
5207,x2094,0.110289,0.11004,DROP
5208,x2095,0.110281,0.11004,DROP
5209,x2096,0.110825,0.11004,DROP
5210,x2097,0.110689,0.11004,DROP
5211,x2098,0.110724,0.11004,DROP
5212,x2099,0.110602,0.11004,DROP
5213,x2100,0.110827,0.11004,DROP
5214,x2101,0.110175,0.11004,DROP
5215,x2102,0.110367,0.11004,DROP
5216,x2103,0.110637,0.11004,DROP
5217,x2104,0.110768,0.11004,DROP
5218,x2105,0.110704,0.11004,DROP
5219,x2106,0.109924,0.11004,KEEP
5220,x2107,0.110214,0.109924,DROP
5221,x2108,0.110437,0.109924,DROP
5222,x2109,0.110777,0.109924,DROP
5223,x2110,0.110393,0.109924,DROP
5224,x2111,0.110767,0.109924,DROP
5225,x2112,0.11082,0.109924,DROP
5226,x2113,0.110322,0.109924,DROP
5227,x2114,0.110536,0.109924,DROP
5228,x2115,0.111372,0.109924,DROP
5229,x2116,0.110615,0.109924,DROP
5230,x2117,0.11065,0.109924,DROP
5231,x2118,0.110516,0.109924,DROP
5232,x2119,0.110826,0.109924,DROP
5233,x2120,0.110712,0.109924,DROP
5234,x2121,0.110368,0.109924,DROP
5235,x2122,0.110625,0.109924,DROP
5236,x2123,0.110834,0.109924,DROP
5237,x2124,0.11078,0.109924,DROP
5238,x2125,0.110458,0.109924,DROP
5239,x2126,0.110985,0.109924,DROP
5240,x2127,0.110431,0.109924,DROP
5241,x2128,0.110332,0.109924,DROP
5242,x2129,0.110293,0.109924,DROP
5243,x2130,0.110599,0.109924,DROP
5244,x2131,0.110873,0.109924,DROP
5245,x2132,0.110596,0.109924,DROP
5246,x2133,0.11051,0.109924,DROP
5247,x2134,0.110568,0.109924,DROP
5248,x2135,0.110619,0.109924,DROP
5249,x2136,0.110619,0.109924,DROP
5250,x2137,0.110572,0.109924,DROP
5251,x2138,0.110337,0.109924,DROP
5252,x2139,0.110374,0.109924,DROP
5253,x2140,0.110397,0.109924,DROP
5254,x2141,0.110907,0.109924,DROP
5255,x2142,0.110635,0.109924,DROP
5256,x2143,0.110447,0.109924,DROP
5257,x2144,0.110687,0.109924,DROP
5258,x2145,0.110355,0.109924,DROP
5259,x2146,0.110569,0.109924,DROP
5260,x2147,0.110482,0.109924,DROP
5261,x2148,0.111006,0.109924,DROP
5262,x2149,0.109988,0.109924,DROP
5263,x2150,0.111023,0.109924,DROP
5264,x2151,0.110578,0.109924,DROP
5265,x2152,0.110614,0.109924,DROP
5266,x2153,0.11101,0.109924,DROP
5267,x2154,0.110629,0.109924,DROP
5268,x2155,0.110978,0.109924,DROP
5269,x2156,0.11037,0.109924,DROP
5270,x2157,0.110773,0.109924,DROP
5271,x2158,0.110403,0.109924,DROP
5272,x2159,0.110508,0.109924,DROP
5273,x2160,0.110391,0.109924,DROP
5274,x2161,0.110101,0.109924,DROP
5275,x2162,0.1104,0.109924,DROP
5276,x2163,0.110465,0.109924,DROP
5277,x2164,0.110734,0.109924,DROP
5278,x2165,0.110286,0.109924,DROP
5279,x2166,0.110489,0.109924,DROP
5280,x2167,0.110643,0.109924,DROP
5281,x2168,0.110701,0.109924,DROP
5282,x2169,0.110725,0.109924,DROP
5283,x2170,0.110715,0.109924,DROP
5284,x2171,0.110238,0.109924,DROP
5285,x2172,0.110621,0.109924,DROP
5286,x2173,0.110217,0.109924,DROP
5287,x2174,0.110233,0.109924,DROP
5288,x2175,0.1106,0.109924,DROP
5289,x2176,0.110326,0.109924,DROP
5290,x2177,0.110008,0.109924,DROP
5291,x2178,0.110232,0.109924,DROP
5292,x2179,0.110617,0.109924,DROP
5293,x2180,0.110414,0.109924,DROP
5294,x2181,0.109861,0.109924,KEEP
5295,x2182,0.110698,0.109861,DROP
5296,x2183,0.110402,0.109861,DROP
5297,x2184,0.110708,0.109861,DROP
5298,x2185,0.110525,0.109861,DROP
5299,x2186,0.110619,0.109861,DROP
5300,x2187,0.110578,0.109861,DROP
5301,x2188,0.11036,0.109861,DROP
5302,x2189,0.110361,0.109861,DROP
5303,x2190,0.110382,0.109861,DROP
5304,x2191,0.110805,0.109861,DROP
5305,x2192,0.110753,0.109861,DROP
5306,x2193,0.110251,0.109861,DROP
5307,x2194,0.110174,0.109861,DROP
5308,x2195,0.110654,0.109861,DROP
5309,x2196,0.110705,0.109861,DROP
5310,x2197,0.110508,0.109861,DROP
5311,x2198,0.110528,0.109861,DROP
5312,x2199,0.109956,0.109861,DROP
5313,x2200,0.110394,0.109861,DROP
5314,x2201,0.110406,0.109861,DROP
5315,x2202,0.110661,0.109861,DROP
5316,x2203,0.110369,0.109861,DROP
5317,x2204,0.110566,0.109861,DROP
5318,x2205,0.110366,0.109861,DROP
5319,x2206,0.110307,0.109861,DROP
5320,x2207,0.110237,0.109861,DROP
5321,x2208,0.110868,0.109861,DROP
5322,x2209,0.109934,0.109861,DROP
5323,x2210,0.110472,0.109861,DROP
5324,x2211,0.110197,0.109861,DROP
5325,x2212,0.11013,0.109861,DROP
5326,x2213,0.110394,0.109861,DROP
5327,x2214,0.110435,0.109861,DROP
5328,x2215,0.11019,0.109861,DROP
5329,x2216,0.109924,0.109861,DROP
5330,x2217,0.110243,0.109861,DROP
5331,x2218,0.110318,0.109861,DROP
5332,x2219,0.110251,0.109861,DROP
5333,x2220,0.110129,0.109861,DROP
5334,x2221,0.110691,0.109861,DROP
5335,x2222,0.110558,0.109861,DROP
5336,x2223,0.110784,0.109861,DROP
5337,x2224,0.110294,0.109861,DROP
5338,x2225,0.11071,0.109861,DROP
5339,x2226,0.110714,0.109861,DROP
5340,x2227,0.110536,0.109861,DROP
5341,x2228,0.110455,0.109861,DROP
5342,x2229,0.110302,0.109861,DROP
5343,x2230,0.110345,0.109861,DROP
5344,x2231,0.110564,0.109861,DROP
5345,x2232,0.110794,0.109861,DROP
5346,x2233,0.109946,0.109861,DROP
5347,x2234,0.110674,0.109861,DROP
5348,x2235,0.110351,0.109861,DROP
5349,x2236,0.110352,0.109861,DROP
5350,x2237,0.110447,0.109861,DROP
5351,x2238,0.110692,0.109861,DROP
5352,x2239,0.110353,0.109861,DROP
5353,x2240,0.110929,0.109861,DROP
5354,x2241,0.11048,0.109861,DROP
5355,x2242,0.110539,0.109861,DROP
5356,x2243,0.110376,0.109861,DROP
5357,x2244,0.110204,0.109861,DROP
5358,x2245,0.110509,0.109861,DROP
5359,x2246,0.110463,0.109861,DROP
5360,x2247,0.110688,0.109861,DROP
5361,x2248,0.110646,0.109861,DROP
5362,x2249,0.110437,0.109861,DROP
